company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score
TECHM,2022.0,12.61,17.96,8.63,,56.04,,,,57.0,270.0,47.0,,,8.91,14.58,14.47,27.95
TECHM,2023.0,9.11,14.57,8.63,,26.77,,,,50.0,270.0,91.0,,,11.61,5.11,5.09,28.2
TECHM,2024.0,4.61,8.67,8.63,,13.86,,,,24.0,270.0,150.0,,,8.4,-10.99,-11.42,18.41
TITAN,2013.0,7.16,10.02,32.9,,21.82,,,,8.0,110.0,26.0,,,,,,34.91
TITAN,2014.0,6.73,9.58,32.9,,13.38,,,,8.0,110.0,25.0,,,,,,34.25
TITAN,2015.0,6.85,9.68,32.9,,15.06,,,,9.0,110.0,25.0,,,,,,34.44
TITAN,2016.0,5.99,8.33,32.9,,24.0,,,,8.0,110.0,29.0,,,,,,33.72
TITAN,2017.0,5.26,8.78,32.9,,29.53,,,,8.0,110.0,32.0,,,,,,33.07
TITAN,2018.0,6.84,10.2,32.9,,32.34,,,,13.0,110.0,29.0,,,9.75,8.73,10.2,45.45
TITAN,2019.0,7.02,10.08,32.9,,40.98,,,,16.0,110.0,32.0,,,12.6,13.58,14.87,49.96
TITAN,2020.0,7.09,11.7,32.9,,15.76,,,,17.0,110.0,24.0,,,12.06,12.84,13.56,49.42
TITAN,2021.0,4.5,7.97,32.9,,9.38,,,,11.0,110.0,37.0,,,13.93,7.61,6.58,48.95
TITAN,2022.0,7.63,11.61,32.9,,16.15,,,,24.0,110.0,31.0,,,16.78,25.82,24.57,55.1
TITAN,2023.0,8.07,12.03,32.9,,17.29,,,,37.0,110.0,27.0,,,20.28,24.33,23.27,58.18
TITAN,2024.0,6.84,10.36,32.9,,9.41,,,,39.0,110.0,28.0,,,20.9,20.27,19.51,56.92
TORNTPHARM,2013.0,13.58,21.76,24.2,,20.53,,,,13.0,222.0,45.0,,,,,,38.31
TORNTPHARM,2014.0,15.92,22.89,24.2,,16.76,,,,20.0,222.0,25.0,,,,,,41.02
TORNTPHARM,2015.0,16.2,22.0,24.2,,7.46,,,,22.0,222.0,25.0,,,,,,41.28
TORNTPHARM,2016.0,25.92,40.87,24.2,,15.03,,,,51.0,222.0,34.0,,,,,,45.93
TORNTPHARM,2017.0,16.06,23.68,24.2,,7.77,,,,28.0,222.0,25.0,,,,,,41.16
TORNTPHARM,2018.0,11.39,22.67,24.2,,5.35,,,,20.0,222.0,35.0,,,13.19,9.28,9.0,52.06
TORNTPHARM,2019.0,5.68,25.84,24.2,,3.34,,,,13.0,222.0,66.0,,,12.96,-8.07,-8.25,45.69
TORNTPHARM,2020.0,12.91,27.33,24.2,,5.08,,,,30.0,222.0,53.0,,,11.36,6.42,6.4,51.43
TORNTPHARM,2021.0,15.64,30.98,24.2,,7.19,,,,37.0,222.0,47.0,,,3.66,-6.3,-6.22,44.58
TORNTPHARM,2022.0,9.13,28.57,24.2,,8.4,,,,23.0,222.0,105.0,,,7.9,-3.61,-3.86,42.11
TORNTPHARM,2023.0,12.94,29.54,24.2,,8.67,,,,37.0,222.0,60.0,,,10.09,12.92,13.09,49.48
TORNTPHARM,2024.0,15.44,31.39,24.2,,9.93,,,,49.0,222.0,57.0,,,6.93,30.59,30.39,47.88
TRENT,2013.0,-1.27,0.23,27.2,,2.17,,,,-1.0,132.0,-87.0,,,,,,26.38
TRENT,2014.0,-0.81,-0.43,27.2,,3.12,,,,-1.0,132.0,-125.0,,,,,,26.45
TRENT,2015.0,5.65,3.85,27.2,,13.45,,,,4.0,132.0,26.0,,,,,,31.67
TRENT,2016.0,3.26,5.34,27.2,,3.67,,,,2.0,132.0,54.0,,,,,,28.99
TRENT,2017.0,4.69,7.4,27.2,,4.67,,,,3.0,132.0,39.0,,,,,,30.66
TRENT,2018.0,4.03,9.64,27.2,,5.34,,,,3.0,132.0,44.0,,,0.23,,,31.85
TRENT,2019.0,3.61,9.16,27.2,,5.31,,,,3.0,132.0,45.0,,,2.43,,,32.78
TRENT,2020.0,3.04,15.17,27.2,,2.57,,,,3.0,132.0,29.0,,,8.82,-3.85,-5.59,38.64
TRENT,2021.0,-6.98,4.4,27.2,,1.2,,,,-4.0,132.0,-15.0,,,8.99,,,35.96
TRENT,2022.0,0.78,13.23,27.2,,2.3,,,,3.0,132.0,57.0,,,19.94,-16.26,0.0,48.95
TRENT,2023.0,4.78,13.52,27.2,,3.56,,,,13.0,132.0,18.0,,,30.75,35.27,34.08,54.97
TRENT,2024.0,11.94,15.93,27.2,,8.04,,,,42.0,132.0,8.0,,,36.31,73.11,69.52,63.09
TVSMOTOR,2013.0,2.64,5.83,,,5.51,,,,4.0,,30.0,,,,,,3.07
TVSMOTOR,2014.0,2.23,5.87,,,6.7,,,,4.0,,37.0,,,,,,2.81
TVSMOTOR,2015.0,3.2,5.9,,,11.05,,,,7.0,,28.0,,,,,,3.66
TVSMOTOR,2016.0,3.77,7.2,,,13.03,,,,9.0,,28.0,,,,,,4.39
TVSMOTOR,2017.0,4.08,6.99,,,17.23,,,,11.0,,23.0,,,,,,4.62
TVSMOTOR,2018.0,4.07,9.61,,,4.86,,,,14.0,,24.0,,,16.82,27.42,28.47,24.38
TVSMOTOR,2019.0,3.6,10.73,,,3.3,,,,15.0,,24.0,,,19.18,31.13,30.26,25.74
TVSMOTOR,2020.0,3.43,12.01,,,2.66,,,,13.0,,27.0,,,12.94,14.55,13.18,19.85
TVSMOTOR,2021.0,3.13,11.49,,,2.57,,,,13.0,,28.0,,,11.29,7.22,7.63,17.27
TVSMOTOR,2022.0,3.0,11.31,,,2.93,,,,16.0,,24.0,,,14.34,7.51,7.78,21.0
TVSMOTOR,2023.0,4.09,12.59,,,3.04,,,,28.0,,18.0,,,14.37,14.5,14.87,22.29
TVSMOTOR,2024.0,4.54,14.05,,,2.91,,,,36.0,,23.0,,,14.19,19.67,19.14,22.56
